id,car_id,make,model,year_of_manufacture,color,condition,mileage,engine_size,registered_city,selling_condition,bought_condition,city,price,body_type,fuel_type,transmission
1671,jEY4wdZtzFc2oJAP2CaYZJehz8YYjSc,Toyota,Camry,2016,Red,Nigerian Used,202268.0,2500.0,,Registered,Imported,Lekki,14175000,,Petrol,Automatic
1672,jEY4wdZScPIUPV47eik8JUFoOCisZWg,Lexus,LX,2007,Black,Nigerian Used,377924.0,4700.0,LAGOS,Registered,Imported,Magodo,9135000,SUV,Petrol,Automatic
1673,jEY4wdZmiU1NPWwy3ol0Aabj4n3GRci,Mercedes-Benz,C350,2009,White,Foreign Used,26074.0,3500.0,,Imported,Imported,Gudu,8925000,,Petrol,Automatic
1674,jEY4wdZZki32uuYbOFpgUjhzn1qJLu9,Toyota,Sienna,2008,Red,Nigerian Used,152707.0,3500.0,,Registered,Registered,Port-Harcourt,4725000,,Petrol,Automatic
1675,jEY4wdZmKUxHDSuhzx70hazVSL5Bxw1,Toyota,Matrix,2007,Black,Foreign Used,451213.0,1800.0,,Imported,Imported,Ibadan,7035000,Hatchback,Petrol,Automatic
1676,jEY4wdZyVfWzNJnO3AHkQNqjQtiFKJl,Ford,Explorer,2011,Red,Nigerian Used,131777.0,3500.0,,Registered,Imported,Port-Harcourt,7850000,SUV,Petrol,Automatic
1677,jEY4wdZd3ELDgtwYrPpsOqcELiOP4s3,Toyota,Camry,2008,Black,Nigerian Used,194049.0,2400.0,,Registered,Registered,Gudu,6240000,,Petrol,Automatic
1678,jEY4wdZa2AO1pJzAIOyNIFOBnZajmc4,Lexus,RX 350,2007,Blue,Nigerian Used,110033.0,3500.0,,Registered,Registered,Central Business District,8400000,SUV,Petrol,Automatic
1679,jEY4wdZBsdhOMu3Ctt73Z5hbqnADF0a,Lexus,RX 350,2010,Gold,Nigerian Used,152570.0,3500.0,LAGOS,Registered,Imported,Lekki,14700000,SUV,Petrol,Automatic
1680,jEY4wdZjqJehRLF8fqDQdlmfFxmTjNa,Land Rover,Range Rover,2006,Brown,Nigerian Used,63367.0,5000.0,LAGOS,Registered,Imported,Lekki,15750000,SUV,Petrol,Automatic
1681,jEY4wdZpEmvTNQB1gaR3jGm1pOMjkKG,Mercedes-Benz,C300,2010,White,Nigerian Used,117857.0,3000.0,Abuja,Registered,Imported,Garki 2,14175000,,Petrol,Automatic
1682,jEY4wdZMoZ4mSlqszHnDJG2bhZmKJx9,Nissan,Almera,2004,Silver,Nigerian Used,305615.0,1800.0,,Registered,Registered,Port-Harcourt,1890000,,Petrol,Manual
1683,jlCs49QEH0hIZ2D3HFI4iWwt9UZYKW,Mazda,MPV,2004,White,Nigerian Used,166615.0,3000.0,,Registered,Imported,Isolo,3675000,SUV,Petrol,Automatic
1684,jEY4wdZF0r5bdNThDuOraCzlRLcQSAM,Toyota,Highlander,2017,Burgandy,Foreign Used,109686.0,3500.0,,Imported,Imported,Ibadan,31500000,SUV,Petrol,Automatic
1685,jEY4wdZB1LJn3mqwbamNVukFrNO9Avq,Acura,MDX,2007,Silver,Nigerian Used,276335.0,3800.0,,Registered,Registered,Ikorodu,3675000,SUV,Petrol,Automatic
1686,jEY4wdZxnrqOYT8NZhYxKsrCJSz0Epv,Lexus,RX 330,2004,Gray,Nigerian Used,164502.0,3800.0,LAGOS,Registered,Registered,Ikorodu,6825000,SUV,Petrol,Automatic
1687,jEY4wdZcLMhI1xaN8ZAiohM9iVq9yJL,Hyundai,Sonata,2009,Brown,Foreign Used,536684.0,20000.0,,Imported,Imported,Ikorodu,5145000,Saloon,Petrol,Automatic
1688,jEY4wdZQf1Z9DKUfSmuNi9lgwT3kuOI,Toyota,Avalon,2005,Silver,Nigerian Used,125386.0,3500.0,AKWA IBOM,Registered,Registered,Umuahia,3675000,,Petrol,Automatic
1689,jEY4wdZ9fv1AzPl0H4R47TZjn2GRPh0,Kia,Sportage,2009,Silver,Nigerian Used,79904.0,2000.0,LAGOS,Registered,Registered,Yaba,4200000,SUV,Petrol,Automatic
1690,jEY4wdZYWHv7xGKeDZJevcLCgKUddwm,Toyota,Avalon,2012,Black,Nigerian Used,145207.0,3500.0,LAGOS,Registered,Registered,Owerri,5355000,Sedan,Petrol,Automatic
1691,jEY4we008O2XuBdHqu2rZCLSUgpYLOk,Honda,Accord Crosstour,2011,Black,Nigerian Used,182042.0,3500.0,Lagos,Registered,Imported,Abule Egba,8925000,,Petrol,Automatic
1692,jEY4wdZfFQ3K8ZFLAjZevrEh5s2O4Qm,Audi,A6,2007,Gray,Nigerian Used,223342.0,3200.0,,Registered,Imported,Lekki,5250000,,Petrol,Automatic
1693,jEY4wdZz4y0WliyTJjvRoIq5cA8PjBg,Volvo,XC90,2008,White,Nigerian Used,184381.0,3200.0,LAGOS,Registered,Imported,Ibadan,5775000,SUV,Petrol,Automatic
1694,jEY4wdZNfzopqBc5f05iV2SnPjDJke3,Nissan,Pathfinder,2009,Gray,Nigerian Used,182278.0,4000.0,LAGOS,Registered,Registered,Surulere,6090000,SUV,Petrol,Automatic
1695,jEY4we00Z2qBVTUYsCXMmcxjEtuGtFf,Toyota,Corolla,2006,Red,Foreign Used,356776.0,1800.0,,Imported,Imported,Lekki,7350000,,Petrol,Automatic
1696,jEY4wdZhmtTs2nH8WoP3fvVe2DvhzHu,Ford,Escape,2013,Black,Nigerian Used,168293.0,2000.0,,Registered,Imported,Ikorodu,6825000,SUV,Petrol,Automatic
1697,jEY4wdZAFWpaPx7OInAGAWtaSxG70fZ,BMW,530i,2005,Blue,Nigerian Used,507505.0,3000.0,Lagos,Registered,Imported,Alimosho,6300000,,Petrol,Automatic
1698,jEY4wdZODzp8JbYHE6lovKvMkMoWIGx,Toyota,Camry,2007,Green,Nigerian Used,179143.0,3500.0,KANO,Registered,Registered,Gwagwalada,5824000,,Petrol,Automatic
1699,jEY4wdZwCIq74OBAKjS2JrmwtsgTWg0,Kia,Rio,2023,Blue,Brand New,4653.0,1400.0,,Brand new,Brand new,Ibadan,16800000,,Petrol,Automatic
1700,jEY4wdZkx4oWRbR0ExurQFFfVjDM3xY,Land Rover,Lr4,2011,Black,Nigerian Used,67817.0,5000.0,,Registered,Imported,Port-Harcourt,12600000,SUV,Petrol,Automatic
1701,jEY4wdZFhYs9yJMzrmDx1OI11noU4yx,Toyota,RAV4,2014,Blue,Nigerian Used,167051.0,2400.0,,Registered,Imported,Port-Harcourt,15750000,SUV,Petrol,Automatic
1702,jEY4wdZdroXFC69SNZzYsQeaeKsjEw0,Toyota,Highlander,2015,Black,Nigerian Used,17179.0,3500.0,,Registered,Registered,Port-Harcourt,25725000,SUV,Petrol,Automatic
1703,jEY4wdZh6XkU4zvb0v3xDPji5qltx53,Mercedes-Benz,GLE-Class,2020,Gray,Foreign Used,71430.0,3000.0,,Imported,Imported,Garki 2,116480000,SUV,Petrol,Automatic
1704,jEY4we00yxA37cuHx2MniX13tnD7Sl8,Honda,CR-V,2019,Black,Nigerian Used,59075.0,2400.0,Lagos,Registered,Brand new,Ikeja,26250000,SUV,Petrol,Automatic
1705,jEY4wdZx5AaInwswjs90pV3qDPSatrP,Mazda,CX-9,2009,Gray,Nigerian Used,217202.0,3700.0,LAGOS,Registered,Registered,Yaba,10500000,,Petrol,Automatic
1706,jEY4wdZAO57zWHwCkMpaHZRBm1cPF9v,Peugeot,407,2004,Silver,Nigerian Used,152115.0,3000.0,ABIA STATE,Registered,Imported,Surulere,4200000,,Petrol,Automatic
1707,jEY4wdZAWWpTYLGX2StHN8AyFR1qmL6,Toyota,Camry,2009,Gold,Foreign Used,220632.0,2400.0,,Imported,Imported,Amuwo-Odofin,10400000,Sedan,Petrol,Automatic
1708,jEY4wdZxfHYFqv7WqcjVje9T1ep1OFH,Honda,Accord,2005,Blue,Nigerian Used,255539.0,2400.0,Lagos,Registered,Imported,Alimosho,3570000,,Petrol,Automatic
1709,jEY4wdZF0SzS0SBpkZtc7tlLS7wwTRn,Toyota,4-Runner,2008,Gray,Nigerian Used,185234.0,4700.0,,Registered,Imported,Ikorodu,8925000,SUV,Petrol,Automatic
1710,jEY4wdZFFxMGbdoe17Luy41VGcbizo8,Nissan,Xterra,2005,Red,Nigerian Used,28782.0,,,Registered,Registered,Port-Harcourt,3570000,SUV,Petrol,Automatic
1711,jEY4wdZXhvG8apC8Dct2IOvUKy36z3H,Nissan,Maxima,2012,White,Nigerian Used,255175.0,3500.0,Lagos,Registered,Imported,Magodo,7455000,,Petrol,Automatic
1712,jEY4wdZWxOuWXIbdomKdu8JQEEKPke3,Kia,Cerato,2011,Gray,Nigerian Used,124904.0,1800.0,,Registered,Imported,Lekki,3990000,,Petrol,Automatic
1713,jEY4wdZCpGxBh2kZ49svc6II9lgS5S4,Toyota,RAV4,2006,Gray,Nigerian Used,199856.0,3500.0,,Registered,Registered,Ogudu,5880000,SUV,Petrol,Automatic
1714,jEY4wdZkn5jH4gmWifl4saGcgJZapce,Lexus,RX 350,2017,Gray,Foreign Used,14982.0,3500.0,,Imported,Imported,Yaba,57200000,SUV,Petrol,Automatic
1715,jEY4wdZhbdUJSVTVhJwtia1I0wNGdvn,Toyota,Sienna,2012,Red,Foreign Used,290003.0,3500.0,,Imported,Imported,Ilupeju,12584250,SUV,Petrol,Automatic
1716,jEY4wdZpE8I7gWesTfS7SooGMEsABX1,Audi,A6,2014,Black,Nigerian Used,46606.0,2000.0,,Registered,Brand new,Lekki,46200000,,Petrol,Automatic
1717,jEY4we00TCukTZ1AVFWm7LffUxkgjrI,Honda,Accord,2017,Black,Nigerian Used,113446.0,2400.0,,Registered,Registered,Gudu,10500000,,Petrol,Automatic
1718,jEY4wdZJ26DiFfj8VQtjlBcpgXzujgr,Ford,Explorer,2013,White,Nigerian Used,205609.0,3700.0,,Registered,Imported,Surulere,7875000,SUV,Petrol,Automatic
1719,jEY4wdZM6upuBSWZbeTgkJawcpFA5En,Lexus,GX,2011,Black,Nigerian Used,131264.0,4600.0,,Registered,Imported,Karu,19950000,SUV,Petrol,Automatic
1720,jEY4wdZAsZ6hWmI1bOr2o7reXUzp35Y,Nissan,Pathfinder,2015,Black,Nigerian Used,37906.0,3500.0,Kaduna,Registered,Imported,Kaduna / Kaduna State,13020000,SUV,Petrol,Automatic
1721,jEY4wdZSeQqgYkb6CWZUp7fl2ySdCKU,Toyota,Corolla,2014,Black,Nigerian Used,90193.0,1800.0,Abuja,Registered,Registered,Ilupeju,11025000,,Petrol,Automatic
1722,jEY4wdZUa2T1XWSe0PAI3kovmP2Cov9,Toyota,Highlander,2016,Red,Nigerian Used,28509.0,3500.0,Lagos,Registered,Registered,Ogudu,24150000,SUV,Petrol,Automatic
1723,jEY4wdZAtf8xYIcxqiZ5fbNgoaPTPJo,Ford,Taurus,2013,Black,Nigerian Used,45331.0,3500.0,,Registered,Brand new,Ikotun/Igando,11550000,,Petrol,Automatic
1724,jEY4wdZz39VLj8zmh76k1ykRvERERGZ,Nissan,Rogue,2008,Gray,Nigerian Used,193677.0,2500.0,,Registered,Registered,Karu,2925000,SUV,Petrol,CVT
1725,jEY4wdZgyz7tUciJuBrahuu4qzH2SVz,Toyota,Camry,2012,Black,Nigerian Used,139726.0,2500.0,Lagos,Registered,Registered,Ibadan,7140000,,Petrol,Automatic
1726,jEY4wdZLc9wnFK7K7kf9sg8CFwJBX1a,Toyota,Corolla,2012,Blue,Nigerian Used,100326.0,1800.0,LAGOS,Registered,Imported,Ogba,7280000,,Petrol,Automatic
1727,jEY4wdZKRoWNmRAjj7PxrmKv9XWNbKz,Toyota,Corolla,2004,Red,Nigerian Used,434486.0,1800.0,Benue,Registered,Registered,Akure,3952000,,Petrol,Automatic
1728,jEY4wdZWr3MwLU3SPrUJMJWZ5X6L4Gw,Mercedes-Benz,GLE-Class,2016,Black,Foreign Used,137695.0,3500.0,,Imported,Imported,Magodo,36750000,SUV,Petrol,Automatic
1729,jEY4wdZFtZU4BpxsSFt0g2U3mQNCx90,Lexus,ES,2009,Black,Foreign Used,411778.0,3500.0,,Imported,Imported,Akure,10500000,,Petrol,Automatic
1730,jEY4wdZAv4TmgN0RhASmQuTA89FbVkQ,Toyota,RAV4,2002,Green,Nigerian Used,153663.0,2000.0,Lagos,Registered,Registered,Port-Harcourt,2100000,SUV,Petrol,Automatic
1731,jEY4wdZQau1iRLsLZp1hDzWjbZGYDda,Toyota,Avalon,2005,Silver,Nigerian Used,134566.0,3500.0,AKWA IBOM,Registered,Registered,Uyo,6300000,Sedan,Petrol,Automatic
1732,jEY4wdZv9w5EVo2v5oNmmc3tHDPnl5B,Toyota,Corolla,2004,Black,Nigerian Used,217214.0,1800.0,Lagos,Registered,Imported,Ajah,3123750,Saloon,Petrol,Automatic
1733,jEY4wdZHIUllTkDwWAW2lnM8FQ1DoEv,Dodge,Journey,2010,Green,Nigerian Used,59590.0,2500.0,Abuja,Registered,Imported,Alimosho,2835000,SUV,Petrol,Automatic
1734,jEY4wdZttaq2PDakAk9Jgu4RPC7dp06,Lexus,ES,2013,Blue,Foreign Used,268711.0,3500.0,,Imported,Imported,Lekki,23400000,Sedan,Petrol,Automatic
1735,jEY4wdZtH3shlirBozOPvJVUVmw5r3e,Mercedes-Benz,GLK-Class,2010,Black,Nigerian Used,200197.0,3500.0,LAGOS,Registered,Imported,Lekki,10500000,SUV,Petrol,Automatic
1736,jEY4wdZLXT1LdeFeXFjqis9JFVxUuaN,Infiniti,FX35,2003,Gold,Nigerian Used,237314.0,3500.0,,Registered,Registered,Benin City,2100000,SUV,Petrol,Automatic
1737,jEY4wdZgncTtvAq21PiwvkiPwmlMXyQ,Lexus,GX,2006,Black,Nigerian Used,67006.0,4700.0,,Registered,Registered,Ojodu,13650000,SUV,Petrol,Automatic
1738,jEY4wdZiDPJZu6KnkSKUtd3kuig8OoQ,Toyota,Camry,2012,Silver,Foreign Used,338695.0,,,Imported,Imported,Ilupeju,14560000,,Petrol,Automatic
1739,jEY4wdZWfwiQZ2kykRgN0jeIcweK9FY,Toyota,Corolla,2014,White,Foreign Used,243580.0,1800.0,,Imported,Imported,Ilupeju,14150000,,Petrol,Automatic
1740,jEY4we01fZcxMdIEX2yxCuTVpAyb4CT,Foton,Tunland,2020,White,Brand New,691.0,2400.0,,Brand new,Brand new,Magodo,35700000,Truck,Petrol,Automatic
1741,jEY4wdZyhgpyjFXmtVKXwBCWButqsdY,Lexus,RX 300,1999,Black,Nigerian Used,536309.0,3000.0,,Registered,Registered,Surulere,4200000,,Petrol,Automatic
1742,jEY4wdZqN7QBgVHDT0Ar3ZvCmA8IM4e,Toyota,Camry,2006,Gray,Nigerian Used,169091.0,2400.0,Lagos,Registered,Registered,Surulere,2940000,,Petrol,Automatic
1743,jEY4we00oOS7kPHN2UuUqSxn1sEuNx0,Toyota,Venza,2013,White,Foreign Used,101836.0,3500.0,,Imported,Imported,Isolo,21840000,SUV,Petrol,Automatic
1744,jlCs49PQCZvJQS4q2DrGh0elC5JCo4,Toyota,Highlander,2003,Black,Foreign Used,435189.0,3000.0,,Imported,Imported,Gwarinpa,6468000,SUV,Petrol,Automatic
1745,jEY4wdZyI5G1lgBHZuW5dwKOswTFvLi,Kia,Cerato,2011,Silver,Nigerian Used,93660.0,1600.0,RIVERS STATE,Registered,Brand new,Port-Harcourt,4305000,,Petrol,Automatic
1746,jEY4wdZufZuy2kVtRSoBfEhK9WcfbRe,Hyundai,Santa Fe,2008,Gray,Nigerian Used,248335.0,2700.0,LAGOS,Registered,Registered,Owerri,3675000,SUV,Petrol,Automatic
1747,jEY4wdZXfDz7ZCO6thHdwq2OOutAyD2,Mercedes-Benz,C300,2012,White,Nigerian Used,126057.0,3500.0,,Registered,Imported,Oshimili South,6825000,,Petrol,Automatic
1748,jEY4wdZ9dcXo3Hmhs613cXjUGn44Osk,Lexus,RX 350,2017,White,Foreign Used,132574.0,3500.0,,Imported,Imported,Yaba,57200000,SUV,Petrol,Automatic
1749,jEY4wdZh0Le0m7kYX2q3THMFpxBWijs,Lexus,ES,2005,Purple,Nigerian Used,170355.0,3300.0,FCT,Registered,Registered,Lugbe District,5040000,Sedan,Petrol,Automatic
1750,jEY4wdZTH47co7VEveTlTVbKyIoQ4hb,Mercedes-Benz,GLE-Class,2016,Black,Foreign Used,211736.0,3000.0,,Imported,Imported,Lekki,45150000,SUV,Petrol,Automatic
1751,jEY4wdZKMFoBMFbZSmTiG8jSvcpGyRO,Land Rover,Range Rover Velar,2022,White,Nigerian Used,25261.0,3000.0,,Registered,Registered,Asokoro,63000000,SUV,Petrol,Automatic
1752,jEY4wdZEwa3UAT7C2c6twhmt2xJoHB9,Nissan,Sentra,2014,Green,Nigerian Used,85491.0,,LAGOS,Registered,Imported,Abule Egba,8925000,,Petrol,CVT
1753,jEY4wdZjAkahnstyIJssK8LCMMPOtCM,BMW,3 Series,2006,Gray,Nigerian Used,23142.0,3000.0,Abuja,Registered,Registered,Ilupeju,3990000,,Petrol,Automatic
1754,jEY4wdZqYs8MvEKiY8qNEMmfv8pRrsz,Toyota,Camry,2004,Black,Nigerian Used,149875.0,2400.0,,Registered,Registered,Ikorodu,3640000,,Petrol,Automatic
1755,jEY4wdZva1WrN4peZunAHKUz9p6d1oo,Mercedes-Benz,S-Class,2014,Black,Nigerian Used,72867.0,4600.0,,Registered,Imported,Lekki,33600000,,Petrol,Automatic
1756,jEY4we014LHnGHizDzCNjqcthFxMiBG,Ford,Edge,2010,Black,Nigerian Used,393370.0,3500.0,,Registered,Imported,Oshimili South,4200000,SUV,Petrol,Automatic
1757,jEY4wdZrNL2bLEkDfbn2G3PpMtyfK5M,Ford,F-150,2010,Red,Foreign Used,299990.0,5400.0,,Imported,Imported,Ikeja,15600000,,Petrol,Automatic
1758,jEY4wdZf7iAPEXkHyVKaAyyDCblN1KE,Volkswagen,Golf,1999,Silver,Nigerian Used,298241.0,1600.0,Abuja,Registered,Registered,Ibadan,2100000,Hatchback,Petrol,Manual
1759,jEY4wdZF1ZMUjtz0RwNfpouocMihhVt,BMW,7 Series,2013,White,Foreign Used,303273.0,3000.0,,Imported,Imported,Umuahia,21000000,Coupe,Petrol,Manual
1760,jEY4wdZOO2MiviPz4hTSu3lrMTXYmQq,Honda,Accord,2013,Burgandy,Foreign Used,299509.0,2400.0,,Imported,Imported,Ikeja,13520000,,Petrol,Automatic
1761,jEY4wdZkmihtLsq84Sx4VVW1zpxHlEW,Lexus,IS,2007,White,Nigerian Used,83843.0,2500.0,,Registered,Imported,Lekki,7350000,,Petrol,Automatic
1762,jEY4we0050zMl6dCRgTgT62nWLqBRMj,Lexus,RX 350,2015,Gray,Foreign Used,76943.0,3500.0,,Imported,Imported,Uyo,30160000,SUV,Petrol,Automatic
1763,jEY4wdZSnFkUs2YfmE9qpNbKrEbUgYi,BMW,X6,2009,Red,Foreign Used,169090.0,4400.0,,Imported,Imported,Lekki,14700000,SUV,Petrol,Automatic
1764,jEY4wdZh0V5aYllY4AOaI3IQJ2nV1tG,Lexus,RX 350,2015,Black,Foreign Used,111620.0,3500.0,,Imported,Imported,Magodo,27040000,SUV,Petrol,Automatic
1765,jEY4wdZkeJtzqBrmD0JbyVpa43RxkeJ,Land Rover,Range Rover Sport,2011,Blue,Nigerian Used,317202.0,,LAGOS,Registered,Imported,Amuwo-Odofin,9135000,SUV,Petrol,Automatic
1766,jEY4wdZrGg3qvUgavtNnETiKfNngsMR,Mitsubishi,L200,2016,White,Nigerian Used,83156.0,2400.0,OGU STATE,Registered,Brand new,Amuwo-Odofin,14700000,Truck,Petrol,Manual
1767,jEY4wdZnjmSHPpObuz9e4ivIvQC7Mr0,Toyota,Camry,2004,Silver,Nigerian Used,250698.0,2500.0,LAGOS,Registered,Registered,Ipaja,3484000,,Petrol,Automatic
1768,jEY4wdZag00tMvooMGEUeijBzp5qXiJ,Toyota,Camry,2013,Black,Nigerian Used,211206.0,2500.0,Abuja,Registered,Registered,Kubwa,9360000,,Petrol,Automatic
1769,jEY4wdZZk89EgNADFHjPeZEToGVMVRe,Lexus,RX 350,2017,White,Foreign Used,77140.0,3500.0,,Imported,Imported,Ilupeju,44100000,SUV,Petrol,Automatic
1770,jlCs49PMA4ivtgWYKEeb7nnYkVMbOk,Toyota,Sequoia,2001,Gray,Foreign Used,151432.0,4700.0,,Imported,Imported,Amuwo-Odofin,7350000,SUV,Petrol,Automatic
1771,jEY4wdZmwzXuiZcgP7F35iqCJFQ5cEw,Mercedes-Benz,GLE-Class,2019,Black,Nigerian Used,31139.0,3000.0,LAGOS,Registered,Imported,Lekki,42000000,SUV,Petrol,Automatic
1772,jEY4wdZFXF3VpoSORXQWK6it7njo34E,Mercedes-Benz,C350,2008,Black,Nigerian Used,131914.0,3500.0,LAGOS,Registered,Registered,Ojodu,5880000,,Petrol,Automatic
1773,jEY4wdZfaE2Ra2Gx7XMbcrAVQbhDZG8,Lexus,GX,2004,White,Nigerian Used,241212.0,4700.0,,Registered,Registered,Jabi,8400000,SUV,Petrol,Automatic
1774,jEY4wdZIZtJqYzOlMvKBtYQH4p8Hplu,Land Rover,Range Rover Sport,2008,Black,Nigerian Used,89274.0,4400.0,ABUJA,Registered,Imported,Lekki,6300000,SUV,Petrol,Automatic
1775,jEY4wdZj1tIjVAQ21Vt3rakrqjedZZa,Mitsubishi,Montero,2004,Blue,Nigerian Used,151950.0,,LAGOS,Registered,Imported,Amuwo-Odofin,2415000,SUV,Petrol,Automatic
1776,jEY4wdZXTE5o4PXcja5uSh8MKa6FFBk,Honda,Accord,2004,Gray,Nigerian Used,345374.0,24000.0,LAGOS,Registered,Registered,Kaduna / Kaduna State,2362500,,Petrol,Automatic
1777,jEY4wdZXpipyejRtcAHDPqJPOiVF0Y8,Volkswagen,Beetle,2012,White,Nigerian Used,141211.0,2500.0,LAGOS,Registered,Imported,Magodo,8505000,Coupe,Petrol,Automatic
1778,jEY4wdZwAhR1EhTiObQ9M4UbsIYaA03,Mercedes-Benz,C300,2009,Black,Nigerian Used,103432.0,3000.0,Lagos State,Registered,Imported,Alimosho,7140000,,Petrol,Automatic
1779,jEY4wdZlVRW2kSAB9jyz1R6KDPIpGI2,Lexus,RX 350,2012,Silver,Foreign Used,183027.0,3500.0,,Imported,Imported,Lekki,21000000,SUV,Petrol,Automatic
1780,jEY4wdZTj9WZzjm4jpyNzFNwVGuTV9K,Lexus,LS,2014,Black,Nigerian Used,18506.0,4600.0,ABUJA,Registered,Imported,Abule Egba,13650000,,Petrol,Automatic
1781,jEY4wdZmtVPaF5uGHdCodF9OjZjsEIl,Toyota,Highlander,2012,Silver,Nigerian Used,71479.0,3500.0,LAGOS,Registered,Registered,Jabi,13650000,SUV,Petrol,Automatic
1782,jEY4wdZLwm2gKW2sBiXTLHrb3QgKfMc,Honda,Odyssey,2004,Silver,Nigerian Used,354450.0,3500.0,,Registered,Imported,Surulere,2100000,,Petrol,Automatic
1783,jEY4wdZShhHLwQeD957ecUSUgD35rjJ,Toyota,Corolla,2009,Red,Nigerian Used,162883.0,1800.0,LAGOS,Registered,Imported,Ibadan,7072000,,Petrol,Automatic
1784,jEY4wdZyowfjjSYnWDuOL9BQgJj8n8n,Toyota,Avalon,2014,White,Foreign Used,120803.0,3500.0,,Imported,Imported,Lekki,17955000,,Petrol,Automatic
1785,jEY4wdZWdJzj8BmcHdXtvxAEMYPw6DP,Hyundai,Santa Fe,2008,Silver,Nigerian Used,199294.0,,,Registered,Imported,Port-Harcourt,4200000,SUV,Petrol,Automatic
1786,jEY4wdZmA2U6crOHt9btaQlk3TQIkHi,Toyota,Sienna,2012,White,Nigerian Used,238094.0,3500.0,Abuja,Registered,Imported,Wuse,9240000,,Petrol,Automatic
1787,jEY4wdZEXsZXczEsGkOwaDe3vDRB15q,Dodge,Caravan,2005,Black,Nigerian Used,190788.0,3800.0,LAGOS,Registered,Registered,Jabi,3360000,,Petrol,Automatic
1788,jEY4wdZcalaluv2cCiRO3CTxaPCJqZi,Land Rover,Discovery,2008,Gray,Nigerian Used,54676.0,4400.0,,Registered,Brand new,Lekki,7245000,,Petrol,Automatic
1789,jEY4wdZq1BEdbm7TfxO0JZksI7yfXnu,Toyota,Highlander,2021,Silver,Foreign Used,49120.0,3500.0,,Imported,Imported,Ikeja,72800000,SUV,Petrol,Automatic
1790,jEY4wdZfyeqis0rJLRraPmxChGivJvZ,Toyota,Avalon,2011,Brown,Foreign Used,115052.0,3500.0,,Imported,Imported,Ojodu,12075000,Sedan,Petrol,Automatic
1791,jEY4wdZSL8usPCol9hfWgvuEbFwvL5Z,Toyota,Avalon,2006,Gray,Foreign Used,266423.0,3500.0,,Imported,Imported,Alimosho,6615000,,Petrol,Automatic
1792,jEY4wdZjr8yLwjTq4ToxNvpFQTZPdtO,Toyota,Matrix,2009,Blue,Nigerian Used,221113.0,2400.0,,Registered,Registered,Magodo,4725000,Hatchback,Petrol,Automatic
1793,jEY4wdZnOTkCtosU3sZPDja00Vyu89e,Toyota,Highlander,2006,Black,Nigerian Used,384600.0,3300.0,,Registered,Imported,Ojodu,4515000,SUV,Hybrid,Automatic
1794,jEY4wdZfR9w5Rirt3Ry02tT1CgDCEYF,Toyota,Camry,2018,Red,Foreign Used,96269.0,2500.0,,Imported,Imported,Lekki,28600000,,Petrol,Automatic
1795,jEY4wdZr0szgONetcj8l08crjXJqW1K,Lexus,GX,2010,Black,Nigerian Used,64679.0,4600.0,Abuja,Registered,Imported,Wuse,26250000,SUV,Petrol,Automatic
1796,jEY4wdZiupReTd6QLF2mPkW67rbiH72,Toyota,Camry,2009,White,Foreign Used,171563.0,2400.0,,Imported,Imported,Alimosho,9880000,,Petrol,Automatic
1797,jEY4wdZQiqers0DGJ45yTMYrVjTspfp,Mercedes-Benz,E320,2003,Black,Nigerian Used,311318.0,3200.0,LAGOS,Registered,Registered,Akure,3045000,,Petrol,Automatic
1798,jEY4wdZIBsyPluuL1Laosla2Yt6FXKk,Toyota,Corolla,2007,Black,Nigerian Used,207723.0,1800.0,Abuja,Registered,Registered,Ogudu,4715000,,Petrol,Automatic
1799,jEY4wdZVpwP1630I73pW1Q6timr7ZLd,Mercedes-Benz,E350,2010,Black,Nigerian Used,127430.0,3500.0,ABUJA,Registered,Imported,Enugu,7350000,,Petrol,Automatic
1800,jEY4wdZDRhgKTilsORezCboAgpLx4Or,Lexus,GS,2014,Black,Nigerian Used,169590.0,3500.0,Abuja,Registered,Registered,Wuse,15750000,,Petrol,Automatic
1801,jEY4wdZygOWbMtquMM9YBGbD1p3nNHj,Mercedes-Benz,M Class,2005,Gold,Nigerian Used,315749.0,3700.0,ABUJA,Registered,Registered,Jabi,3675000,SUV,Petrol,Automatic
1802,jEY4wdZgQJz1WX0gudwmJxjg5cv0Tj3,Toyota,Corolla,2004,Silver,Foreign Used,603142.0,2000.0,,Imported,Imported,Ojodu,4725000,Hatchback,Diesel,Manual
1803,jEY4wdZjsXdl12ZxsZZxSRPGTxw7LeM,Lexus,IS,2007,Blue,Nigerian Used,147500.0,2500.0,,Registered,Registered,Karu,6300000,,Petrol,Automatic
1804,jEY4wdZOZ7NMX0X7iMBQKHiDL3clsOf,Opel,Zafira,2001,Black,Foreign Used,249261.0,2400.0,,Imported,Imported,Ikorodu,6300000,Minivan,Petrol,Manual
1805,jEY4wdZxxcFqAuwRd3mrcr7GAoQ0sZ1,Nissan,Pathfinder,2016,Gray,Foreign Used,166703.0,3500.0,,Imported,Imported,Ibadan,14175000,SUV,Petrol,Automatic
1806,jEY4wdZBN97xAuUJ53tH25JmdqB2UNI,Toyota,Sienna,2008,Black,Nigerian Used,192199.0,3500.0,Lagos,Registered,Imported,Ajah,4305000,Hatchback,Petrol,Automatic
